t = 3.18 , x = 3.4, u = 0.656143
t = 3.18 , x = 3.45, u = 0.655954
t = 3.18 , x = 3.5, u = 0.65576
t = 3.18 , x = 3.55, u = 0.655563
t = 3.18 , x = 3.6, u = 0.655362
t = 3.18 , x = 3.65, u = 0.655158
t = 3.18 , x = 3.7, u = 0.654953
t = 3.18 , x = 3.75, u = 0.654747
t = 3.18 , x = 3.8, u = 0.654541
t = 3.18 , x = 3.85, u = 0.654335
t = 3.18 , x = 3.9, u = 0.654132
t = 3.18 , x = 3.95, u = 0.65393
t = 3.18 , x = 4, u = 0.653732
t = 3.18 , x = 4.05, u = 0.653538
t = 3.18 , x = 4.1, u = 0.653349
t = 3.18 , x = 4.15, u = 0.653165
t = 3.18 , x = 4.2, u = 0.652987
t = 3.18 , x = 4.25, u = 0.652817
t = 3.18 , x = 4.3, u = 0.652654
t = 3.18 , x = 4.35, u = 0.652499
t = 3.18 , x = 4.4, u = 0.652353
t = 3.18 , x = 4.45, u = 0.652216
t = 3.18 , x = 4.5, u = 0.65209
t = 3.18 , x = 4.55, u = 0.651974
t = 3.18 , x = 4.6, u = 0.651868
t = 3.18 , x = 4.65, u = 0.651775
t = 3.18 , x = 4.7, u = 0.651693
t = 3.18 , x = 4.75, u = 0.651623
t = 3.18 , x = 4.8, u = 0.651565
t = 3.18 , x = 4.85, u = 0.65152
t = 3.18 , x = 4.9, u = 0.651488
t = 3.18 , x = 4.95, u = 0.651468
t = 3.2 , x = 0, u = 0.656091
t = 3.2 , x = 0.05, u = 0.656097
t = 3.2 , x = 0.1, u = 0.656116
t = 3.2 , x = 0.15, u = 0.656147
t = 3.2 , x = 0.2, u = 0.65619
t = 3.2 , x = 0.25, u = 0.656246
t = 3.2 , x = 0.3, u = 0.656313
t = 3.2 , x = 0.35, u = 0.656392
t = 3.2 , x = 0.4, u = 0.656482
t = 3.2 , x = 0.45, u = 0.656583
t = 3.2 , x = 0.5, u = 0.656695
t = 3.2 , x = 0.55, u = 0.656817
t = 3.2 , x = 0.6, u = 0.656949
t = 3.2 , x = 0.65, u = 0.657089
t = 3.2 , x = 0.7, u = 0.657238
t = 3.2 , x = 0.75, u = 0.657395
t = 3.2 , x = 0.8, u = 0.65756
t = 3.2 , x = 0.85, u = 0.657731
t = 3.2 , x = 0.9, u = 0.657908
t = 3.2 , x = 0.95, u = 0.65809
t = 3.2 , x = 1, u = 0.658277
t = 3.2 , x = 1.05, u = 0.658468
t = 3.2 , x = 1.1, u = 0.658661
t = 3.2 , x = 1.15, u = 0.658857
t = 3.2 , x = 1.2, u = 0.659055
t = 3.2 , x = 1.25, u = 0.659254
t = 3.2 , x = 1.3, u = 0.659452
t = 3.2 , x = 1.35, u = 0.659649
t = 3.2 , x = 1.4, u = 0.659845
t = 3.2 , x = 1.45, u = 0.660039
t = 3.2 , x = 1.5, u = 0.66023
t = 3.2 , x = 1.55, u = 0.660416
t = 3.2 , x = 1.6, u = 0.660598
t = 3.2 , x = 1.65, u = 0.660775
t = 3.2 , x = 1.7, u = 0.660946
t = 3.2 , x = 1.75, u = 0.66111
t = 3.2 , x = 1.8, u = 0.661266
t = 3.2 , x = 1.85, u = 0.661415
t = 3.2 , x = 1.9, u = 0.661555
t = 3.2 , x = 1.95, u = 0.661686
t = 3.2 , x = 2, u = 0.661808
t = 3.2 , x = 2.05, u = 0.661919
t = 3.2 , x = 2.1, u = 0.66202
t = 3.2 , x = 2.15, u = 0.66211
t = 3.2 , x = 2.2, u = 0.662188
t = 3.2 , x = 2.25, u = 0.662255
t = 3.2 , x = 2.3, u = 0.662311
t = 3.2 , x = 2.35, u = 0.662354
t = 3.2 , x = 2.4, u = 0.662385
t = 3.2 , x = 2.45, u = 0.662404
t = 3.2 , x = 2.5, u = 0.66241
t = 3.2 , x = 2.55, u = 0.662404
t = 3.2 , x = 2.6, u = 0.662385
t = 3.2 , x = 2.65, u = 0.662354
t = 3.2 , x = 2.7, u = 0.662311
t = 3.2 , x = 2.75, u = 0.662255
t = 3.2 , x = 2.8, u = 0.662188
t = 3.2 , x = 2.85, u = 0.66211
t = 3.2 , x = 2.9, u = 0.66202
t = 3.2 , x = 2.95, u = 0.661919
t = 3.2 , x = 3, u = 0.661808
t = 3.2 , x = 3.05, u = 0.661686
t = 3.2 , x = 3.1, u = 0.661555
t = 3.2 , x = 3.15, u = 0.661415
t = 3.2 , x = 3.2, u = 0.661266
t = 3.2 , x = 3.25, u = 0.66111
t = 3.2 , x = 3.3, u = 0.660946
t = 3.2 , x = 3.35, u = 0.660775
t = 3.2 , x = 3.4, u = 0.660598
t = 3.2 , x = 3.45, u = 0.660416
t = 3.2 , x = 3.5, u = 0.66023
t = 3.2 , x = 3.55, u = 0.660039
t = 3.2 , x = 3.6, u = 0.659845
t = 3.2 , x = 3.65, u = 0.659649
t = 3.2 , x = 3.7, u = 0.659452
t = 3.2 , x = 3.75, u = 0.659254
t = 3.2 , x = 3.8, u = 0.659055
t = 3.2 , x = 3.85, u = 0.658857
t = 3.2 , x = 3.9, u = 0.658661
t = 3.2 , x = 3.95, u = 0.658468
t = 3.2 , x = 4, u = 0.658277
t = 3.2 , x = 4.05, u = 0.65809
t = 3.2 , x = 4.1, u = 0.657908
t = 3.2 , x = 4.15, u = 0.657731
t = 3.2 , x = 4.2, u = 0.65756
t = 3.2 , x = 4.25, u = 0.657395
t = 3.2 , x = 4.3, u = 0.657238
t = 3.2 , x = 4.35, u = 0.657089
t = 3.2 , x = 4.4, u = 0.656949
t = 3.2 , x = 4.45, u = 0.656817
t = 3.2 , x = 4.5, u = 0.656695
t = 3.2 , x = 4.55, u = 0.656583
t = 3.2 , x = 4.6, u = 0.656482
t = 3.2 , x = 4.65, u = 0.656392
t = 3.2 , x = 4.7, u = 0.656313
t = 3.2 , x = 4.75, u = 0.656246
t = 3.2 , x = 4.8, u = 0.65619
t = 3.2 , x = 4.85, u = 0.656147
t = 3.2 , x = 4.9, u = 0.656116
t = 3.2 , x = 4.95, u = 0.656097
t = 3.22 , x = 0, u = 0.660687
t = 3.22 , x = 0.05, u = 0.660693
t = 3.22 , x = 0.1, u = 0.660711
t = 3.22 , x = 0.15, u = 0.660741
t = 3.22 , x = 0.2, u = 0.660783
t = 3.22 , x = 0.25, u = 0.660836
t = 3.22 , x = 0.3, u = 0.660901
t = 3.22 , x = 0.35, u = 0.660977
t = 3.22 , x = 0.4, u = 0.661064
t = 3.22 , x = 0.45, u = 0.661161
t = 3.22 , x = 0.5, u = 0.661269
t = 3.22 , x = 0.55, u = 0.661386
t = 3.22 , x = 0.6, u = 0.661513
t = 3.22 , x = 0.65, u = 0.661648
t = 3.22 , x = 0.7, u = 0.661792
t = 3.22 , x = 0.75, u = 0.661943
t = 3.22 , x = 0.8, u = 0.662101
t = 3.22 , x = 0.85, u = 0.662266
t = 3.22 , x = 0.9, u = 0.662436
t = 3.22 , x = 0.95, u = 0.662612
t = 3.22 , x = 1, u = 0.662791
t = 3.22 , x = 1.05, u = 0.662975
t = 3.22 , x = 1.1, u = 0.663162
t = 3.22 , x = 1.15, u = 0.66335
t = 3.22 , x = 1.2, u = 0.663541
t = 3.22 , x = 1.25, u = 0.663732
t = 3.22 , x = 1.3, u = 0.663923
t = 3.22 , x = 1.35, u = 0.664113
t = 3.22 , x = 1.4, u = 0.664302
t = 3.22 , x = 1.45, u = 0.664488
t = 3.22 , x = 1.5, u = 0.664671
t = 3.22 , x = 1.55, u = 0.664851
t = 3.22 , x = 1.6, u = 0.665026
t = 3.22 , x = 1.65, u = 0.665196
t = 3.22 , x = 1.7, u = 0.665361
t = 3.22 , x = 1.75, u = 0.665518
t = 3.22 , x = 1.8, u = 0.665669
t = 3.22 , x = 1.85, u = 0.665812
t = 3.22 , x = 1.9, u = 0.665947
t = 3.22 , x = 1.95, u = 0.666073
t = 3.22 , x = 2, u = 0.66619
t = 3.22 , x = 2.05, u = 0.666298
t = 3.22 , x = 2.1, u = 0.666395
t = 3.22 , x = 2.15, u = 0.666481
t = 3.22 , x = 2.2, u = 0.666557
t = 3.22 , x = 2.25, u = 0.666622
t = 3.22 , x = 2.3, u = 0.666675
t = 3.22 , x = 2.35, u = 0.666716
t = 3.22 , x = 2.4, u = 0.666746
t = 3.22 , x = 2.45, u = 0.666764
t = 3.22 , x = 2.5, u = 0.66677
t = 3.22 , x = 2.55, u = 0.666764
t = 3.22 , x = 2.6, u = 0.666746
t = 3.22 , x = 2.65, u = 0.666716
t = 3.22 , x = 2.7, u = 0.666675
t = 3.22 , x = 2.75, u = 0.666622
t = 3.22 , x = 2.8, u = 0.666557
t = 3.22 , x = 2.85, u = 0.666481
t = 3.22 , x = 2.9, u = 0.666395
t = 3.22 , x = 2.95, u = 0.666298
t = 3.22 , x = 3, u = 0.66619
t = 3.22 , x = 3.05, u = 0.666073
t = 3.22 , x = 3.1, u = 0.665947
t = 3.22 , x = 3.15, u = 0.665812
t = 3.22 , x = 3.2, u = 0.665669
t = 3.22 , x = 3.25, u = 0.665518
t = 3.22 , x = 3.3, u = 0.665361
t = 3.22 , x = 3.35, u = 0.665196
t = 3.22 , x = 3.4, u = 0.665026
t = 3.22 , x = 3.45, u = 0.664851
t = 3.22 , x = 3.5, u = 0.664671
t = 3.22 , x = 3.55, u = 0.664488
t = 3.22 , x = 3.6, u = 0.664302
t = 3.22 , x = 3.65, u = 0.664113
t = 3.22 , x = 3.7, u = 0.663923
t = 3.22 , x = 3.75, u = 0.663732
t = 3.22 , x = 3.8, u = 0.663541
t = 3.22 , x = 3.85, u = 0.66335
t = 3.22 , x = 3.9, u = 0.663162
t = 3.22 , x = 3.95, u = 0.662975
t = 3.22 , x = 4, u = 0.662791
t = 3.22 , x = 4.05, u = 0.662612
t = 3.22 , x = 4.1, u = 0.662436
t = 3.22 , x = 4.15, u = 0.662266
t = 3.22 , x = 4.2, u = 0.662101
t = 3.22 , x = 4.25, u = 0.661943
t = 3.22 , x = 4.3, u = 0.661792
t = 3.22 , x = 4.35, u = 0.661648
t = 3.22 , x = 4.4, u = 0.661513
t = 3.22 , x = 4.45, u = 0.661386
t = 3.22 , x = 4.5, u = 0.661269
t = 3.22 , x = 4.55, u = 0.661161
t = 3.22 , x = 4.6, u = 0.661064
t = 3.22 , x = 4.65, u = 0.660977
t = 3.22 , x = 4.7, u = 0.660901
t = 3.22 , x = 4.75, u = 0.660836
t = 3.22 , x = 4.8, u = 0.660783
t = 3.22 , x = 4.85, u = 0.660741
t = 3.22 , x = 4.9, u = 0.660711
t = 3.22 , x = 4.95, u = 0.660693
t = 3.24 , x = 0, u = 0.66525
t = 3.24 , x = 0.05, u = 0.665256
t = 3.24 , x = 0.1, u = 0.665273
t = 3.24 , x = 0.15, u = 0.665302
t = 3.24 , x = 0.2, u = 0.665342
t = 3.24 , x = 0.25, u = 0.665394
t = 3.24 , x = 0.3, u = 0.665456
t = 3.24 , x = 0.35, u = 0.665529
t = 3.24 , x = 0.4, u = 0.665613
t = 3.24 , x = 0.45, u = 0.665707
t = 3.24 , x = 0.5, u = 0.66581
t = 3.24 , x = 0.55, u = 0.665923
t = 3.24 , x = 0.6, u = 0.666045
t = 3.24 , x = 0.65, u = 0.666175
t = 3.24 , x = 0.7, u = 0.666313
t = 3.24 , x = 0.75, u = 0.666459
t = 3.24 , x = 0.8, u = 0.666611
t = 3.24 , x = 0.85, u = 0.66677
t = 3.24 , x = 0.9, u = 0.666934
t = 3.24 , x = 0.95, u = 0.667103
t = 3.24 , x = 1, u = 0.667276
t = 3.24 , x = 1.05, u = 0.667452
t = 3.24 , x = 1.1, u = 0.667632
t = 3.24 , x = 1.15, u = 0.667814
t = 3.24 , x = 1.2, u = 0.667997
t = 3.24 , x = 1.25, u = 0.668181
t = 3.24 , x = 1.3, u = 0.668364
t = 3.24 , x = 1.35, u = 0.668547
t = 3.24 , x = 1.4, u = 0.668729
t = 3.24 , x = 1.45, u = 0.668908
t = 3.24 , x = 1.5, u = 0.669085
t = 3.24 , x = 1.55, u = 0.669258
t = 3.24 , x = 1.6, u = 0.669427
t = 3.24 , x = 1.65, u = 0.66959
t = 3.24 , x = 1.7, u = 0.669748
t = 3.24 , x = 1.75, u = 0.6699
t = 3.24 , x = 1.8, u = 0.670046
t = 3.24 , x = 1.85, u = 0.670183
t = 3.24 , x = 1.9, u = 0.670313
t = 3.24 , x = 1.95, u = 0.670435
t = 3.24 , x = 2, u = 0.670547
t = 3.24 , x = 2.05, u = 0.67065
t = 3.24 , x = 2.1, u = 0.670744
t = 3.24 , x = 2.15, u = 0.670827
t = 3.24 , x = 2.2, u = 0.6709
t = 3.24 , x = 2.25, u = 0.670962
t = 3.24 , x = 2.3, u = 0.671014
t = 3.24 , x = 2.35, u = 0.671054
t = 3.24 , x = 2.4, u = 0.671082
t = 3.24 , x = 2.45, u = 0.6711
t = 3.24 , x = 2.5, u = 0.671105
t = 3.24 , x = 2.55, u = 0.6711
t = 3.24 , x = 2.6, u = 0.671082
t = 3.24 , x = 2.65, u = 0.671054
t = 3.24 , x = 2.7, u = 0.671014
t = 3.24 , x = 2.75, u = 0.670962
t = 3.24 , x = 2.8, u = 0.6709
t = 3.24 , x = 2.85, u = 0.670827
t = 3.24 , x = 2.9, u = 0.670744
t = 3.24 , x = 2.95, u = 0.67065
t = 3.24 , x = 3, u = 0.670547
t = 3.24 , x = 3.05, u = 0.670435
t = 3.24 , x = 3.1, u = 0.670313
t = 3.24 , x = 3.15, u = 0.670183
t = 3.24 , x = 3.2, u = 0.670046
t = 3.24 , x = 3.25, u = 0.6699
t = 3.24 , x = 3.3, u = 0.669748
t = 3.24 , x = 3.35, u = 0.66959
t = 3.24 , x = 3.4, u = 0.669427
t = 3.24 , x = 3.45, u = 0.669258
t = 3.24 , x = 3.5, u = 0.669085
t = 3.24 , x = 3.55, u = 0.668908
t = 3.24 , x = 3.6, u = 0.668729
t = 3.24 , x = 3.65, u = 0.668547
t = 3.24 , x = 3.7, u = 0.668364
t = 3.24 , x = 3.75, u = 0.668181
t = 3.24 , x = 3.8, u = 0.667997
t = 3.24 , x = 3.85, u = 0.667814
t = 3.24 , x = 3.9, u = 0.667632
t = 3.24 , x = 3.95, u = 0.667452
t = 3.24 , x = 4, u = 0.667276
t = 3.24 , x = 4.05, u = 0.667103
t = 3.24 , x = 4.1, u = 0.666934
t = 3.24 , x = 4.15, u = 0.66677
t = 3.24 , x = 4.2, u = 0.666611
t = 3.24 , x = 4.25, u = 0.666459
t = 3.24 , x = 4.3, u = 0.666313
t = 3.24 , x = 4.35, u = 0.666175
t = 3.24 , x = 4.4, u = 0.666045
t = 3.24 , x = 4.45, u = 0.665923
t = 3.24 , x = 4.5, u = 0.66581
t = 3.24 , x = 4.55, u = 0.665707
t = 3.24 , x = 4.6, u = 0.665613
t = 3.24 , x = 4.65, u = 0.665529
t = 3.24 , x = 4.7, u = 0.665456
t = 3.24 , x = 4.75, u = 0.665394
t = 3.24 , x = 4.8, u = 0.665342
t = 3.24 , x = 4.85, u = 0.665302
t = 3.24 , x = 4.9, u = 0.665273
t = 3.24 , x = 4.95, u = 0.665256
t = 3.26 , x = 0, u = 0.66978
t = 3.26 , x = 0.05, u = 0.669785
t = 3.26 , x = 0.1, u = 0.669802
t = 3.26 , x = 0.15, u = 0.66983
t = 3.26 , x = 0.2, u = 0.669869
t = 3.26 , x = 0.25, u = 0.669918
t = 3.26 , x = 0.3, u = 0.669978
t = 3.26 , x = 0.35, u = 0.670048
t = 3.26 , x = 0.4, u = 0.670129
t = 3.26 , x = 0.45, u = 0.670219
t = 3.26 , x = 0.5, u = 0.670319
t = 3.26 , x = 0.55, u = 0.670427
t = 3.26 , x = 0.6, u = 0.670545
t = 3.26 , x = 0.65, u = 0.67067
t = 3.26 , x = 0.7, u = 0.670803
t = 3.26 , x = 0.75, u = 0.670943
t = 3.26 , x = 0.8, u = 0.671089
t = 3.26 , x = 0.85, u = 0.671242
t = 3.26 , x = 0.9, u = 0.6714
t = 3.26 , x = 0.95, u = 0.671562
t = 3.26 , x = 1, u = 0.671729
t = 3.26 , x = 1.05, u = 0.671899
t = 3.26 , x = 1.1, u = 0.672072
t = 3.26 , x = 1.15, u = 0.672247
t = 3.26 , x = 1.2, u = 0.672423
t = 3.26 , x = 1.25, u = 0.6726
t = 3.26 , x = 1.3, u = 0.672777
t = 3.26 , x = 1.35, u = 0.672953
t = 3.26 , x = 1.4, u = 0.673128
t = 3.26 , x = 1.45, u = 0.6733
t = 3.26 , x = 1.5, u = 0.67347
t = 3.26 , x = 1.55, u = 0.673636
t = 3.26 , x = 1.6, u = 0.673799
t = 3.26 , x = 1.65, u = 0.673956
t = 3.26 , x = 1.7, u = 0.674109
t = 3.26 , x = 1.75, u = 0.674255
t = 3.26 , x = 1.8, u = 0.674394
t = 3.26 , x = 1.85, u = 0.674527
t = 3.26 , x = 1.9, u = 0.674652
t = 3.26 , x = 1.95, u = 0.674769
t = 3.26 , x = 2, u = 0.674877
t = 3.26 , x = 2.05, u = 0.674977
t = 3.26 , x = 2.1, u = 0.675066
t = 3.26 , x = 2.15, u = 0.675147
t = 3.26 , x = 2.2, u = 0.675217
t = 3.26 , x = 2.25, u = 0.675277
t = 3.26 , x = 2.3, u = 0.675326
t = 3.26 , x = 2.35, u = 0.675365
t = 3.26 , x = 2.4, u = 0.675392
t = 3.26 , x = 2.45, u = 0.675409
t = 3.26 , x = 2.5, u = 0.675414
t = 3.26 , x = 2.55, u = 0.675409
t = 3.26 , x = 2.6, u = 0.675392
t = 3.26 , x = 2.65, u = 0.675365
t = 3.26 , x = 2.7, u = 0.675326
t = 3.26 , x = 2.75, u = 0.675277
t = 3.26 , x = 2.8, u = 0.675217
t = 3.26 , x = 2.85, u = 0.675147
t = 3.26 , x = 2.9, u = 0.675066
t = 3.26 , x = 2.95, u = 0.674977
t = 3.26 , x = 3, u = 0.674877
t = 3.26 , x = 3.05, u = 0.674769
t = 3.26 , x = 3.1, u = 0.674652
t = 3.26 , x = 3.15, u = 0.674527
t = 3.26 , x = 3.2, u = 0.674394
t = 3.26 , x = 3.25, u = 0.674255
t = 3.26 , x = 3.3, u = 0.674109
t = 3.26 , x = 3.35, u = 0.673956
t = 3.26 , x = 3.4, u = 0.673799
t = 3.26 , x = 3.45, u = 0.673636
t = 3.26 , x = 3.5, u = 0.67347
t = 3.26 , x = 3.55, u = 0.6733
t = 3.26 , x = 3.6, u = 0.673128
t = 3.26 , x = 3.65, u = 0.672953
t = 3.26 , x = 3.7, u = 0.672777
t = 3.26 , x = 3.75, u = 0.6726
t = 3.26 , x = 3.8, u = 0.672423
t = 3.26 , x = 3.85, u = 0.672247
t = 3.26 , x = 3.9, u = 0.672072
t = 3.26 , x = 3.95, u = 0.671899
t = 3.26 , x = 4, u = 0.671729
t = 3.26 , x = 4.05, u = 0.671562
t = 3.26 , x = 4.1, u = 0.6714
t = 3.26 , x = 4.15, u = 0.671242
t = 3.26 , x = 4.2, u = 0.671089
t = 3.26 , x = 4.25, u = 0.670943
t = 3.26 , x = 4.3, u = 0.670803
t = 3.26 , x = 4.35, u = 0.67067
t = 3.26 , x = 4.4, u = 0.670545
t = 3.26 , x = 4.45, u = 0.670427
t = 3.26 , x = 4.5, u = 0.670319
t = 3.26 , x = 4.55, u = 0.670219
t = 3.26 , x = 4.6, u = 0.670129
t = 3.26 , x = 4.65, u = 0.670048
t = 3.26 , x = 4.7, u = 0.669978
t = 3.26 , x = 4.75, u = 0.669918
t = 3.26 , x = 4.8, u = 0.669869
t = 3.26 , x = 4.85, u = 0.66983
t = 3.26 , x = 4.9, u = 0.669802
t = 3.26 , x = 4.95, u = 0.669785
t = 3.28 , x = 0, u = 0.674275
t = 3.28 , x = 0.05, u = 0.674281
t = 3.28 , x = 0.1, u = 0.674297
t = 3.28 , x = 0.15, u = 0.674323
t = 3.28 , x = 0.2, u = 0.674361
t = 3.28 , x = 0.25, u = 0.674408
t = 3.28 , x = 0.3, u = 0.674466
t = 3.28 , x = 0.35, u = 0.674534
t = 3.28 , x = 0.4, u = 0.674611
t = 3.28 , x = 0.45, u = 0.674698
t = 3.28 , x = 0.5, u = 0.674794
t = 3.28 , x = 0.55, u = 0.674898
t = 3.28 , x = 0.6, u = 0.675011
t = 3.28 , x = 0.65, u = 0.675132
t = 3.28 , x = 0.7, u = 0.67526
t = 3.28 , x = 0.75, u = 0.675394
t = 3.28 , x = 0.8, u = 0.675535
t = 3.28 , x = 0.85, u = 0.675682
t = 3.28 , x = 0.9, u = 0.675834
t = 3.28 , x = 0.95, u = 0.67599
t = 3.28 , x = 1, u = 0.676151
t = 3.28 , x = 1.05, u = 0.676314
t = 3.28 , x = 1.1, u = 0.67648
t = 3.28 , x = 1.15, u = 0.676649
t = 3.28 , x = 1.2, u = 0.676818
t = 3.28 , x = 1.25, u = 0.676988
t = 3.28 , x = 1.3, u = 0.677159
t = 3.28 , x = 1.35, u = 0.677328
t = 3.28 , x = 1.4, u = 0.677496
t = 3.28 , x = 1.45, u = 0.677662
t = 3.28 , x = 1.5, u = 0.677826
t = 3.28 , x = 1.55, u = 0.677986
t = 3.28 , x = 1.6, u = 0.678142
t = 3.28 , x = 1.65, u = 0.678294
t = 3.28 , x = 1.7, u = 0.67844
t = 3.28 , x = 1.75, u = 0.678581
t = 3.28 , x = 1.8, u = 0.678715
t = 3.28 , x = 1.85, u = 0.678843
t = 3.28 , x = 1.9, u = 0.678963
t = 3.28 , x = 1.95, u = 0.679076
t = 3.28 , x = 2, u = 0.67918
t = 3.28 , x = 2.05, u = 0.679275
t = 3.28 , x = 2.1, u = 0.679362
t = 3.28 , x = 2.15, u = 0.679439
t = 3.28 , x = 2.2, u = 0.679507
t = 3.28 , x = 2.25, u = 0.679564
t = 3.28 , x = 2.3, u = 0.679612
t = 3.28 , x = 2.35, u = 0.679649
t = 3.28 , x = 2.4, u = 0.679675
t = 3.28 , x = 2.45, u = 0.679691
t = 3.28 , x = 2.5, u = 0.679697
t = 3.28 , x = 2.55, u = 0.679691
t = 3.28 , x = 2.6, u = 0.679675
t = 3.28 , x = 2.65, u = 0.679649
t = 3.28 , x = 2.7, u = 0.679612
t = 3.28 , x = 2.75, u = 0.679564
t = 3.28 , x = 2.8, u = 0.679507
t = 3.28 , x = 2.85, u = 0.679439
t = 3.28 , x = 2.9, u = 0.679362
t = 3.28 , x = 2.95, u = 0.679275
t = 3.28 , x = 3, u = 0.67918
t = 3.28 , x = 3.05, u = 0.679076
t = 3.28 , x = 3.1, u = 0.678963
t = 3.28 , x = 3.15, u = 0.678843
t = 3.28 , x = 3.2, u = 0.678715
t = 3.28 , x = 3.25, u = 0.678581
t = 3.28 , x = 3.3, u = 0.67844
t = 3.28 , x = 3.35, u = 0.678294
t = 3.28 , x = 3.4, u = 0.678142
t = 3.28 , x = 3.45, u = 0.677986
t = 3.28 , x = 3.5, u = 0.677826
t = 3.28 , x = 3.55, u = 0.677662
t = 3.28 , x = 3.6, u = 0.677496
t = 3.28 , x = 3.65, u = 0.677328
t = 3.28 , x = 3.7, u = 0.677159
t = 3.28 , x = 3.75, u = 0.676988
t = 3.28 , x = 3.8, u = 0.676818
t = 3.28 , x = 3.85, u = 0.676649
t = 3.28 , x = 3.9, u = 0.67648
t = 3.28 , x = 3.95, u = 0.676314
t = 3.28 , x = 4, u = 0.676151
t = 3.28 , x = 4.05, u = 0.67599
t = 3.28 , x = 4.1, u = 0.675834
t = 3.28 , x = 4.15, u = 0.675682
t = 3.28 , x = 4.2, u = 0.675535
t = 3.28 , x = 4.25, u = 0.675394
t = 3.28 , x = 4.3, u = 0.67526
t = 3.28 , x = 4.35, u = 0.675132
t = 3.28 , x = 4.4, u = 0.675011
t = 3.28 , x = 4.45, u = 0.674898
t = 3.28 , x = 4.5, u = 0.674794
t = 3.28 , x = 4.55, u = 0.674698
t = 3.28 , x = 4.6, u = 0.674611
t = 3.28 , x = 4.65, u = 0.674534
t = 3.28 , x = 4.7, u = 0.674466
t = 3.28 , x = 4.75, u = 0.674408
t = 3.28 , x = 4.8, u = 0.674361
t = 3.28 , x = 4.85, u = 0.674323
t = 3.28 , x = 4.9, u = 0.674297
t = 3.28 , x = 4.95, u = 0.674281
t = 3.3 , x = 0, u = 0.678736
t = 3.3 , x = 0.05, u = 0.678741
t = 3.3 , x = 0.1, u = 0.678757
t = 3.3 , x = 0.15, u = 0.678783
t = 3.3 , x = 0.2, u = 0.678818
t = 3.3 , x = 0.25, u = 0.678864
t = 3.3 , x = 0.3, u = 0.67892
t = 3.3 , x = 0.35, u = 0.678985
t = 3.3 , x = 0.4, u = 0.679059
t = 3.3 , x = 0.45, u = 0.679143
t = 3.3 , x = 0.5, u = 0.679235
t = 3.3 , x = 0.55, u = 0.679336
t = 3.3 , x = 0.6, u = 0.679444
t = 3.3 , x = 0.65, u = 0.67956
t = 3.3 , x = 0.7, u = 0.679683
t = 3.3 , x = 0.75, u = 0.679813
t = 3.3 , x = 0.8, u = 0.679948
t = 3.3 , x = 0.85, u = 0.680089
t = 3.3 , x = 0.9, u = 0.680236
t = 3.3 , x = 0.95, u = 0.680386
t = 3.3 , x = 1, u = 0.68054
t = 3.3 , x = 1.05, u = 0.680698
t = 3.3 , x = 1.1, u = 0.680858
t = 3.3 , x = 1.15, u = 0.681019
t = 3.3 , x = 1.2, u = 0.681182
t = 3.3 , x = 1.25, u = 0.681346
t = 3.3 , x = 1.3, u = 0.68151
t = 3.3 , x = 1.35, u = 0.681673
t = 3.3 , x = 1.4, u = 0.681835
t = 3.3 , x = 1.45, u = 0.681995
t = 3.3 , x = 1.5, u = 0.682152
t = 3.3 , x = 1.55, u = 0.682306
t = 3.3 , x = 1.6, u = 0.682456
t = 3.3 , x = 1.65, u = 0.682602
t = 3.3 , x = 1.7, u = 0.682743
t = 3.3 , x = 1.75, u = 0.682878
t = 3.3 , x = 1.8, u = 0.683007
t = 3.3 , x = 1.85, u = 0.68313
t = 3.3 , x = 1.9, u = 0.683246
t = 3.3 , x = 1.95, u = 0.683354
t = 3.3 , x = 2, u = 0.683454
t = 3.3 , x = 2.05, u = 0.683546
t = 3.3 , x = 2.1, u = 0.68363
t = 3.3 , x = 2.15, u = 0.683704
t = 3.3 , x = 2.2, u = 0.683769
t = 3.3 , x = 2.25, u = 0.683824
t = 3.3 , x = 2.3, u = 0.68387
t = 3.3 , x = 2.35, u = 0.683905
t = 3.3 , x = 2.4, u = 0.683931
t = 3.3 , x = 2.45, u = 0.683946
t = 3.3 , x = 2.5, u = 0.683952
t = 3.3 , x = 2.55, u = 0.683946
t = 3.3 , x = 2.6, u = 0.683931
t = 3.3 , x = 2.65, u = 0.683905
t = 3.3 , x = 2.7, u = 0.68387
t = 3.3 , x = 2.75, u = 0.683824
t = 3.3 , x = 2.8, u = 0.683769
t = 3.3 , x = 2.85, u = 0.683704
t = 3.3 , x = 2.9, u = 0.68363
t = 3.3 , x = 2.95, u = 0.683546
t = 3.3 , x = 3, u = 0.683454
t = 3.3 , x = 3.05, u = 0.683354
t = 3.3 , x = 3.1, u = 0.683246
t = 3.3 , x = 3.15, u = 0.68313
t = 3.3 , x = 3.2, u = 0.683007
t = 3.3 , x = 3.25, u = 0.682878
t = 3.3 , x = 3.3, u = 0.682743
t = 3.3 , x = 3.35, u = 0.682602
t = 3.3 , x = 3.4, u = 0.682456
t = 3.3 , x = 3.45, u = 0.682306
t = 3.3 , x = 3.5, u = 0.682152
t = 3.3 , x = 3.55, u = 0.681995
t = 3.3 , x = 3.6, u = 0.681835
t = 3.3 , x = 3.65, u = 0.681673
t = 3.3 , x = 3.7, u = 0.68151
t = 3.3 , x = 3.75, u = 0.681346
t = 3.3 , x = 3.8, u = 0.681182
t = 3.3 , x = 3.85, u = 0.681019
t = 3.3 , x = 3.9, u = 0.680858
